Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
105489,3e9EyVQS725AiXEa858VsI,"Sarah, the Illstrumentalist",No Traffic in LA,Movement,9,147727,False,0.759,0.565,4,-14.21,0,0.0497,0.0317,0.864,0.161,0.598,121.012,4,study
15365,3vWeZSOhhmOai0Go0zKm5j,slchld,"my insecurities, not yours","she likes spring, I prefer winter",66,207436,False,0.39,0.661,9,-6.68,1,0.0604,0.556,0.0,0.264,0.487,79.56,4,chill
37878,4QxHonLRXXSyNVooQCkkAp,Mc Kadu,B.I.G.O.D.E,Comemoração,42,161875,False,0.799,0.602,11,-6.967,1,0.439,0.235,0.0,0.127,0.833,114.957,4,funk
38234,5eyTC5GZzpzlN7YRO9AoPf,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",The View From The Afternoon,63,222946,False,0.387,0.922,9,-5.192,0,0.0674,0.00487,0.0,0.187,0.417,146.478,4,garage
60327,30d2f7wlZ6XwyGnyh8pIoH,Teebone,Mad Sumbdy,Mad Sumbdy,24,156215,True,0.508,0.619,1,-7.945,1,0.432,0.897,0.0,0.104,0.711,64.086,5,j-dance
47372,3QZ7uX97s82HFYSmQUAN1D,Rush,Moving Pictures (2011 Remaster),Tom Sawyer,73,276880,False,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,4,hard-rock
3727,646ekuSJ0o56hmG8gWjSUh,Jet,Timeless Rock Hits,Are You Gonna Be My Girl,1,215000,False,0.598,0.95,2,-3.358,1,0.0848,0.00167,0.000388,0.154,0.577,105.267,4,alternative
109453,2I0KaPpWmAcFQyMmk5P2Cz,Evil Activities;The Viper,Evilution,Raw To The Floor,51,320053,False,0.475,0.959,11,-5.339,0,0.198,0.46,0.0927,0.0862,0.102,165.039,4,techno
28840,1n3kq6FLS2m09EZczd0oKi,Steel Pulse,Mass Manipulation,Don't Shoot,26,260079,False,0.855,0.741,2,-4.834,0,0.0354,0.00782,0.00539,0.0711,0.786,94.014,4,dub
45325,1eGdw1BbGAYaXbgPcVIkGm,Panagiotis Margaris,"Cafe de l'Art, Vol. 1 (14 Guitar Duets Themes)",Tango en Skai - Instrumental,25,173800,False,0.591,0.122,9,-19.174,0,0.0479,0.982,0.837,0.0734,0.358,118.952,4,guitar
36714,3glNWhZ110B2DLJcCyPfGt,Sara Costa,Ants in Pants,Ants in Pants,54,150000,False,0.666,0.626,9,-7.733,1,0.0862,0.503,0.00025,0.449,0.404,109.876,4,french
46307,3df94kMzHJKdMIbLTxVSFF,Scooter,And No Matches,And No Matches - Radio,22,211620,False,0.581,0.959,7,-5.528,1,0.037,0.143,0.186,0.872,0.765,145.004,4,happy
54389,5Q27YfIkFxaDLq6niUHt6V,Rival Consoles,Night Melody / Articulation,Melodica,11,219820,False,0.094,0.145,6,-19.492,0,0.0386,0.989,0.967,0.0884,0.0371,70.077,3,idm
60681,7wHZROg70tePLbPS75eTLz,Vybz Kartel;Gaza Slim,Stop Gwan Like Yuh Tuff,Stop Gwan Like Yuh Tuff,20,202344,True,0.747,0.883,11,-4.51,0,0.264,0.292,0.0,0.205,0.695,94.775,4,j-dance
86284,10jeJCMEgaKWHHeDL1bJJl,Last Child,Our Biggest Thing Ever,Terima Kasih,44,227893,False,0.483,0.908,2,-4.311,1,0.0517,0.00307,0.0,0.247,0.793,177.936,4,punk
66817,74vXy3yK20bkDlaP3FaWo9,Blake Rules;Netherfriends,Kids Trap 3,Dreams,9,183157,False,0.789,0.735,3,-7.557,0,0.108,0.331,0.00203,0.0811,0.69,152.035,4,kids
94135,7nZBdkhoH9puF0XNMF9WuM,Kina;Galvanic;Silent Child,parachute (feat. Finding Hope),6 ft deep (feat. Galvanic & Silent Child),23,196000,False,0.515,0.53,10,-8.767,1,0.0444,0.197,0.00012,0.108,0.0764,120.474,4,sad
33943,6OZJl8isy4GWno1vilu9fr,Schyzo,Stavy,Zkurveně smutná písnička,34,184400,True,0.652,0.616,8,-7.571,1,0.453,0.293,0.0,0.141,0.332,172.052,4,emo
45462,2hw1sBTzjB9zghnlLpqeAj,Project AER;v i v,How Are You? I'm Okay,Weightless,5,152999,False,0.706,0.228,2,-18.502,1,0.0329,0.914,0.953,0.0859,0.0713,117.997,3,guitar
105810,0xchuOuU0MqjKaUrzIPrCv,Pepper and Po,Breaking News,Subway Signs,26,183007,False,0.792,0.0414,8,-14.461,1,0.0663,0.748,0.929,0.0902,0.418,79.985,4,study
95563,1G1mrICbuolSOEzWcTOEft,Salserin,Con Nuevo Swing,Donde Esta El Amor,29,301493,False,0.606,0.851,8,-8.063,1,0.0454,0.364,2.91e-06,0.0663,0.776,90.639,4,salsa
64785,2nAKXs0tQPOXSnK9mFmqy5,Hüsnü Arkan,Bir Yalnızlık Ezgisi (Remastered),Nereye Uçar Turnalar - Remastered,40,249856,False,0.572,0.377,7,-10.625,0,0.0413,0.79,3.6e-06,0.159,0.559,144.015,4,jazz
96724,3zTSIztZsRUeQXXVFOdexw,Soweto,Farol Das Estrelas,Briga De Paixão,37,202533,False,0.485,0.667,8,-6.354,1,0.0796,0.774,0.0,0.22,0.646,80.194,4,samba
98207,2rJFFUEl1LURkV0b0OARXx,Angela Lansbury;Disney,Beauty and the Beast,"Beauty and the Beast - From ""Beauty and the Beast"" / Soundtrack Version",58,166306,False,0.241,0.162,8,-14.447,1,0.035,0.78,4.53e-06,0.153,0.183,171.584,4,show-tunes
98647,04jm5d0dKCxk1QTLhu1rNH,Faith Prince,Guys and Dolls (New Broadway Cast Recording (1992)),Adelaide's Lament (Reprise),23,86973,False,0.423,0.0384,6,-19.436,1,0.0632,0.878,1.13e-05,0.0786,0.133,91.526,3,show-tunes
95619,1USJMj8alL9SWWaziuKZCI,Salsangroove;Mauro Castillo,Para el Monte (Live),Para el Monte - Live,29,208235,False,0.7,0.885,2,-4.775,1,0.069,0.247,1.32e-05,0.221,0.692,167.884,4,salsa
71222,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,82,269000,False,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4,metal
97345,03GMatroCPlFP7NsxO7FpJ,Henrique & Juliano,Manifesto Musical (Ao Vivo),Terminei Mal Terminado - Ao Vivo,50,152182,False,0.496,0.7,9,-5.511,1,0.0604,0.623,0.0,0.763,0.485,122.679,4,sertanejo
64177,5siu3VgukcO864Zsgmqvde,Ella Fitzgerald,A Very 60s Christmas,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
44111,7nnWIPM5hwE3DaUBkvOIpy,Incubus,Make Yourself,Drive,75,232453,False,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,4,grunge
5784,7CV666yGB31LlOBiGMCkxS,Rustage;Burefu,Overlord,Overlord,45,175121,True,0.735,0.875,10,-3.84,0,0.349,0.51,0.0,0.081,0.578,79.94,4,anime
41848,6zjiuONZ1gdt6pSOTAi03E,New Model Army,Thunder And Consolation,125 Mph,20,237866,False,0.396,0.8,9,-12.132,0,0.096,0.00693,0.000887,0.0896,0.574,149.516,4,goth
15016,55XrFge2dEZwYzNl128DwN,itssvd;Shiloh Dynasty,Missing,Losing Interest,76,120546,False,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,4,chill
49350,0dYLbPxyEMoH8BeSJi0oV4,TCM,Ecuador,Ecuador - Hardstyle Version,52,127204,False,0.461,0.771,4,-7.121,0,0.0374,0.0241,0.000291,0.143,0.439,150.024,4,hardstyle
98583,4b9Wb0qiHD5wHuwACSSEcp,Laura Osnes,"On the Other Side, Pt. 1",On the Other Side,24,248858,False,0.506,0.395,0,-11.887,1,0.043,0.598,0.0,0.109,0.207,79.152,4,show-tunes
9630,4GYgRE5xx0GrBOiUdz6HTq,Leoni,Leoni - Ao Vivo,Alice (Não Me Escreva Aquela Carta de Amor) / Conspiração Internacional - Ao Vivo,45,201613,False,0.567,0.484,1,-8.201,0,0.0397,0.805,0.0,0.881,0.843,80.557,4,brazil
8407,5Xsh6OAQNRJrjYWdaWUuEN,Zayde Wølf,Modern Alchemy,Rule the World,54,192600,False,0.55,0.883,2,-5.964,1,0.0937,0.00715,0.0,0.0924,0.417,150.004,3,blues
66376,55gVsZyepHwZStu3dBoONG,Christopher Zondaflex Tyler,Halloween Dance,Halloween Dance,14,112980,False,0.844,0.304,1,-15.944,1,0.177,0.0135,0.0,0.1,0.53,102.099,4,kids
43947,6joTE2yGfoWzl81QildUEZ,Jéssica Augusto,Obrigado Por Me Amar (Ao Vivo),Obrigado Por Me Amar - Ao Vivo,23,308293,False,0.46,0.572,2,-8.401,1,0.0295,0.0331,0.000917,0.33,0.17,118.023,4,groove
44168,4UJmPSJsBsIR1U0N79BU1g,Nirvana,MTV Unplugged In New York,Lake Of Fire,68,175973,False,0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464,4,grunge
68567,4jkHYYFyPCil3x39Ip9Rro,Ecko;Lyanno,Trap x siempre,Como Antes,0,182346,False,0.712,0.584,6,-6.303,0,0.107,0.0639,1.08e-06,0.199,0.891,180.082,4,latino
91304,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,83,301920,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,rock
87362,3myP5D9V78ayZyEb7cUGRw,Clarice Falcão,Problema Meu,Banho de Piscina,45,202213,False,0.654,0.707,9,-5.103,0,0.0326,0.263,0.0,0.0736,0.7,126.038,4,r-n-b
6568,3cXSZnTbHig0sntFrDqE0f,Leviathan,Scar Sighted,Wicked Fields of Calm,17,345742,False,0.258,0.974,4,-7.602,1,0.0637,0.00471,0.993,0.194,0.148,155.944,4,black-metal
113222,1vNfnVBCNVHC7qQpQ6P4YF,Hillsong Young & Free,All Of My Best Friends,Lord Send Revival - Live,48,402052,False,0.342,0.477,1,-9.166,1,0.031,0.00985,0.0,0.136,0.218,148.855,3,world-music
86549,5ZnZ7ezEglEmQrKkNOtQEH,Skay Beilinson,A Través del Mar de los Sargazos,Síndrome del Trapecista,42,278706,False,0.587,0.819,7,-7.858,0,0.043,0.00192,0.223,0.0646,0.931,168.05,4,punk
50471,0Qr5UB28LdfdMNXK48KZkJ,Asspera,La Concha de Dio$,Boqueando de Más,23,229754,True,0.349,0.954,1,-4.877,1,0.164,0.000455,0.0,0.182,0.485,116.334,3,heavy-metal
11007,3Kkjo3cT83cw09VJyrLNwX,Adele,30,Oh My God,82,225148,False,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,4,british
31273,3qcf5Us0CCKW4XPjIUx1Pr,benny blanco;6 Dogs,Best Road Trip Pop Tunes,Lost,0,207331,True,0.497,0.353,7,-9.641,1,0.108,0.125,0.0,0.0785,0.169,143.916,4,electro
45376,2ZowEqPtfAsvA9Of2RWcw1,Carlos Di Fulvio,"Carlos Di Fulvio ""El Amigo""",Campo Afuera,26,144493,False,0.546,0.517,2,-7.28,1,0.0409,0.893,0.000204,0.125,0.803,157.701,3,guitar
76209,6wc5M9WCWyr3jFZ9adou2t,Andrea Bocelli,Cieli Di Toscana (Remastered),Si voltò,26,244680,False,0.579,0.267,4,-12.506,1,0.0311,0.808,4.05e-05,0.109,0.473,95.991,4,opera
45632,49mFUqR4TABgma9LnWmPnH,Manuel Silva,Lo Mejor de Manuel Silva: Pinchincucha,Yerbabuenita,24,154706,False,0.656,0.409,6,-6.933,1,0.052,0.825,0.000352,0.115,0.225,81.613,4,guitar
22205,7ldJhE5mB9ukNh3OjuX85T,Equilibrium,Waldschrein,Himmelsrand,57,153926,False,0.496,0.926,4,-3.257,1,0.041,5.51e-05,0.787,0.293,0.49,109.959,3,death-metal
60939,0Jm4j3Y3TkItnDzsg45I66,Vybz Kartel,Pon Di Gaza 2.0,Struggle,19,154413,False,0.427,0.736,5,-7.452,1,0.18,0.061,0.0,0.117,0.683,177.977,4,j-dance
1835,4ZVleinztyDBkZkuhybPBY,BaianaSystem;Buguinha Dub;Antonio Carlos & Jocafi;Orquestra Afrosinfônica,Futuro Dub,Água (Adubada),18,206848,False,0.486,0.586,2,-8.539,0,0.032,0.638,0.59,0.966,0.393,96.954,4,afrobeat
9138,5QWCYlbkt3Kd4ZG837k7oI,Vida Reluz,Deus Imenso,Diante do Rei,49,230133,False,0.555,0.324,9,-10.63,1,0.0282,0.438,0.0,0.264,0.117,129.839,4,brazil
52807,5DmvP4EZ7gZDHevJcEnSOy,Carl & Pearl Butler,A Family Affair: The Best of Butler & Mosby,We'll Sweep Out the Ashes In the Morning,10,150866,False,0.581,0.381,4,-11.258,1,0.0305,0.865,8.96e-06,0.361,0.714,125.545,4,honky-tonk
51855,6g09Qne3XpX1bYIFHbW4lI,Lizzo,Good Vibes,About Damn Time,1,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
34989,5BI1XqMJK91dsEq0Bfe0Ov,Peter Frampton,On air 70's Hits,Show Me The Way,0,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,4,folk
87058,5KyvxpYGgAUY55lDfnSROX,Chuck Berry,The Very Best Christmas Songs 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b
84679,3KvKMHMlRj30a7IjHXQVzu,Pink Floyd,The Final Cut,Two Suns in the Sunset,47,315444,False,0.714,0.224,2,-15.596,1,0.0319,0.189,0.201,0.243,0.339,135.269,3,psych-rock
26367,5l4BfhtIdieXJkfJsDYNER,Laus Høybye;Krummerne,- Det' Ikke Så Svært...,Kærlighed,24,216133,False,0.687,0.252,2,-15.706,1,0.0304,0.267,0.0,0.0782,0.391,131.598,4,disney
57919,6fGSHpEipD1YjtLLChnBzW,Gracie Abrams,minor,Friend,63,176946,False,0.7,0.494,4,-4.908,1,0.0463,0.742,0.0,0.304,0.229,132.943,4,indie
25151,5BUq9bdtsm3LWw5laJeJ4R,Olivia Newton-John,Grease (The Original Motion Picture Soundtrack),Hopelessly Devoted To You - From “Grease”,74,185360,False,0.59,0.338,11,-13.101,0,0.03,0.292,0.0131,0.121,0.322,110.581,3,disco
28790,673gfmEVtRoRtxKOqX0VGe,"Lee ""Scratch"" Perry;The Upsetters","Roast Fish, Collie Weed & Corn Bread",Big Neck Police,26,215454,False,0.689,0.51,7,-10.674,1,0.0616,0.0556,0.0,0.195,0.816,132.213,4,dub
11079,1hFAp8hA8QaSCSZtw9MHQy,Richard Harvey,Hans Zimmer: Epic Scores,Kyrie For The Magdalene,17,235226,False,0.187,0.133,2,-22.938,0,0.0415,0.989,0.869,0.111,0.0351,136.297,1,british
5771,0kHWm2Z7j0mamnEkvGP4Af,Samuel Kim,"Running Up That Hill - Orchestral Version (from ""Stranger Things"")","Running Up That Hill - Orchestral Version (from ""Stranger Things"")",51,212317,False,0.201,0.391,11,-10.519,0,0.0346,0.64,0.965,0.102,0.0393,88.517,4,anime
66801,4RTpEWohPLpPBc6LUMGF7a,Jack Hartmann,"Hip-Hop Alphabop, Vol. 1",Hip-Hop to the Alphabet,9,99000,False,0.942,0.629,1,-6.317,1,0.0687,0.000258,3.61e-06,0.0648,0.804,103.955,4,kids
97044,1wkhjwS8sRHtZad7uV4eMq,Matogrosso & Mathias;Henrique & Juliano,Zona Rural (Ao Vivo),Secando Várias Garrafas - Ao Vivo,56,196550,False,0.462,0.863,11,-4.412,1,0.129,0.562,0.0,0.72,0.655,160.239,4,sertanejo
75280,1G2kfOwvR7XDCn5647ot9O,Jim Brickman;Laura Creamer,Pure Jim Brickman,By Heart (feat. Laura Creamer),24,249066,False,0.39,0.0868,5,-16.228,1,0.0358,0.892,8.84e-05,0.0827,0.154,117.969,4,new-age
110966,0P2HpJnPusLZ01iBlPG2HR,Tritonal,Tritonia 400,Waterboiler (Tritonia 400),1,343408,False,0.373,0.961,2,-3.893,1,0.0573,0.0927,0.768,0.864,0.0744,122.999,4,trance
15907,3XstzgzP0rp3bzElEnRVHv,Mac Ayres,Drive Slow,Slow Down,63,234595,False,0.729,0.338,5,-12.816,1,0.116,0.892,0.000295,0.118,0.184,119.345,4,chill
77436,5LTwjTZjxnpAe0o0h5RgY0,Ara Ketu,Vida,Face Oculta,47,261133,False,0.693,0.777,6,-6.775,1,0.035,0.168,0.0,0.07,0.626,126.335,4,pagode
26470,5m2ml4iEksw2jcUob0bHbv,Frank Churchill;Paul J. Smith,Snow White and the Seven Dwarfs (Original Motion Picture Soundtrack),Pleasant Dreams,22,149093,False,0.215,0.153,3,-18.912,1,0.0374,0.788,0.976,0.0917,0.193,89.836,3,disney
29140,0ntQOeCxfO9wuGJXFv5D6d,MYRNE;JPB;Yung Fusion,Feels Right (Radio Edit),Feels Right,49,199187,False,0.447,0.948,9,-2.503,0,0.307,0.053,8.68e-05,0.882,0.677,89.928,4,dubstep
68315,4LwBxSuZQUJ6kKD1qbcQK7,Zion & Lennox;J Balvin,Tropical Vibes,Otra vez,3,209453,False,0.829,0.772,10,-5.43,1,0.104,0.0559,0.000488,0.44,0.702,95.995,4,latino
12169,5DJ8ybuxuscf0L1TeujGJU,Denise Ho,Awakening,癡情司,36,298080,False,0.27,0.241,8,-11.415,1,0.031,0.768,2.46e-06,0.0628,0.312,174.29,4,cantopop
55769,3QAxGU5rQVhTsPYVuRBpIM,Suzonn,Tu Jo Paas,Tu Jo Paas,43,212571,False,0.648,0.0665,7,-24.554,1,0.0336,0.984,1.08e-05,0.115,0.38,139.867,4,indian
111674,0KUmN32iR51FqMpEwFxwe2,Boozoo Bajou;Thievery Corporation,Under My Sensi,Under My Sensi - Thievery Corporation Mix,51,260493,False,0.78,0.524,4,-11.39,0,0.12,0.0147,0.895,0.111,0.209,102.204,4,trip-hop
54906,1HgMMME0o7usgpIljGNiUS,Seekae,The Sound Of Trees Falling On People,Halley Wars,7,134360,False,0.713,0.694,4,-8.52,0,0.0833,0.624,0.851,0.101,0.0362,129.869,4,idm
101131,7wF1rQu3TJZLNxb6WKZvyk,Traditional;phil Blech Wien;Anton Mittermayr,Klassische Weihnachtsmusik,Es wird scho glei dumpa,0,186920,False,0.206,0.0831,3,-18.029,1,0.0408,0.993,0.947,0.114,0.0543,69.977,4,sleep
42158,3reWy7prsDZext0iT3Tr9e,Hatred Surge,Human Overdose,Skinjob,16,86717,False,0.141,0.97,4,-6.487,0,0.136,1.39e-05,0.873,0.352,0.0502,174.91,4,grindcore
93516,67ih0EqKA3chpAZqEa4Zqf,Yuriy Morfessi,100 Best Russian Romances Part 2,The Long Road,0,171598,True,0.304,0.111,7,-19.389,0,0.0522,0.995,0.000782,0.152,0.28,82.82,4,romance
92351,4wM7V31TsZzzDBEH02Hltb,Elvis Presley,Elvis 30 #1 Hits,Are You Lonesome Tonight?,53,186506,False,0.421,0.201,0,-12.399,1,0.0436,0.917,0.000436,0.116,0.188,129.689,5,rockabilly
95323,2l5KNv6hM0nOB6nr9H8ufE,Guayacán Orquesta,25 Aniversario,Guayacán Pasodobles,32,362866,False,0.711,0.693,2,-6.362,1,0.0569,0.0453,0.00101,0.107,0.922,122.115,4,salsa
88995,6y0DCmWrYuPEQrgseDFFje,Edson Gomes,O Melhor de Edson Gomes - Ao Vivo,Malandrinha - Ao Vivo,44,260760,False,0.661,0.714,0,-10.699,1,0.0528,0.363,0.0,0.405,0.949,108.933,4,reggae
107407,1OTF5PuQF9CHvGgxXrOMwM,Tove Lo,BLUE LIPS (lady wood phase II),stranger,50,234900,False,0.541,0.514,9,-5.734,0,0.033,0.0037,0.0,0.113,0.247,109.796,4,synth-pop
11266,5lVZiDONIcGowIOetTZ4ps,YUNGBLUD,weird!,cotton candy,61,167365,False,0.633,0.93,9,-3.262,1,0.0748,0.0104,0.0,0.0866,0.701,124.041,4,british
89621,4knGE25OEOeaJocSkSliuz,"Angel Y Khriz;Gocho ""El Lápiz De Platino"";John Eric",Halloween 2022 Perreo Vol. 3,Na De Na,0,202866,True,0.878,0.893,6,-5.834,1,0.122,0.182,0.0,0.105,0.682,119.925,4,reggaeton
105055,4FO8ygXmPAxWeU8xX0JiVT,Hairklep,Alter Witz,Alter Witz,45,86158,False,0.851,0.237,6,-10.349,1,0.235,0.187,0.884,0.109,0.699,81.995,4,study
84712,5w1ingzqrsJka9nlnEFB64,The Moody Blues,Nights In White Satin,Nights In White Satin,56,264997,False,0.19,0.344,4,-12.064,0,0.0309,0.252,0.327,0.194,0.218,156.888,3,psych-rock
17777,3FSgMrKrH49IFEEbVM7ySG,Occams Laser,Occult 91,Monsters of Men,16,261216,False,0.569,0.931,2,-6.697,0,0.0269,0.0584,0.838,0.356,0.415,129.984,4,club
2269,0Rv8J2jCczm7nxMurGBIcG,Godsmack,Halloween Spooky Party 2022,Vampires,0,227240,False,0.486,0.843,7,-6.085,1,0.0635,7.21e-05,0.682,0.0709,0.412,90.016,4,alt-rock
11535,5eZrW59C3UgBhkqNlowEID,The Beatles,Abbey Road (Remastered),Carry That Weight - Remastered 2009,59,96466,False,0.543,0.458,0,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,4,british
53221,16I4GgcIDiTp8AUYsUjTfb,James Hype;Miggy Dela Rosa,Workout Hits 2023,Ferrari,2,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,house
100778,7zRqBB7eV9MAiIzCY29NXE,Jill Johnson,JULPYNTA,Christmas Island,0,183600,False,0.677,0.432,0,-8.805,1,0.033,0.285,0.0,0.12,0.553,116.012,4,ska
38242,7ISL3LO8AWP3fKIXunvqTa,Wolfmother,Wolfmother,Joker And The Thief,68,280466,False,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,4,garage
68441,4wIdLHtHAI98UjZqsPOSnE,Juan Magán;Belinda;Lapiz Conciente,Para entrar en calor,Si No Te Quisiera,0,185480,False,0.705,0.874,0,-2.514,0,0.0723,0.17,0.0,0.0669,0.788,128.02,4,latino
91977,5wcXQ4f9BTB1dPXmsqp4kI,Owl City,Weihnachtspop 2022,Peppermint Winter,0,240560,False,0.451,0.803,0,-4.932,1,0.0398,0.208,0.0,0.0764,0.145,153.95,3,rock
92307,63Hb7XoQ8JzBiTr1nxp9pH,The Ventures,Another Smash!!!,(Ghost) Riders In The Sky,50,148493,False,0.577,0.619,0,-9.022,1,0.0323,0.697,0.445,0.318,0.537,126.242,4,rockabilly
55754,0QOJABRwcIx5WfzILs47eJ,Hari & Sukhmani,Latthay Di Chaadar - Single,Latthay Di Chaadar,43,215632,False,0.517,0.234,0,-16.978,1,0.109,0.879,0.000211,0.0694,0.523,128.127,4,indian
85142,5I8DslpztOwOpwERbGGDTC,Camisa de Vênus,Batalhões de Estranhos,Eu Não Matei Joana d'Arc,47,225533,False,0.399,0.75,2,-11.185,1,0.118,0.00481,0.000483,0.0748,0.745,197.679,4,punk-rock
57007,1rDjwexewf4hrdZT7SRNsH,Faridkot;Amar Jalal,Nasha (Equals Sessions) - Single,Nasha (Equals Sessions),70,287573,False,0.78,0.46,6,-7.516,1,0.0851,0.455,0.000141,0.061,0.788,124.007,4,indie
7161,36sd8TSoD0lIjIGtUY2CQ8,Greensky Bluegrass,Stress Dreams,Until I Sing,28,187479,False,0.493,0.467,5,-12.365,1,0.0311,0.588,0.0518,0.15,0.687,173.573,4,bluegrass
99806,20QQAlDR9kFy2F8spu4Ns8,Osho Jain,Dheere Dheere,Dheere Dheere,34,163208,False,0.614,0.201,2,-12.598,1,0.0329,0.676,0.0,0.0832,0.165,134.186,3,singer-songwriter
97062,1DwVWibPBDTBNLCuzV4QlU,Jeito Moleque,Me Faz Feliz (Ao Vivo),Me Faz Feliz - Ao Vivo,54,175280,False,0.604,0.842,0,-8.481,1,0.0472,0.149,0.0,0.568,0.504,103.71,4,sertanejo
1422,40dOkG5POxk2F6e5dhqY1h,The Budos Band,Burnt Offering,Shattered Winds,22,160800,False,0.447,0.826,10,-6.556,0,0.0504,0.0226,0.876,0.232,0.685,105.475,4,afrobeat
50216,0jFudGTNQrrb94JVUM3h5n,Carajo,Atrapasueños,Mata Rutinas,28,171640,False,0.522,0.979,8,-2.899,1,0.142,0.00298,0.0,0.216,0.327,110.834,4,heavy-metal
62575,5HhYHpxwdGTCO5YK7dycoT,supercell,My Dearest,My Dearest,57,338520,False,0.394,0.918,0,-2.133,1,0.0628,0.0286,0.00117,0.17,0.324,168.166,4,j-pop
105740,0hjAMjQvYeC6RHmrCEy9z5,Matt Large,Piano For Painkillers,Come Full Circle,9,186000,False,0.583,0.745,6,-6.726,0,0.0429,0.411,0.833,0.153,0.731,172.092,4,study
28489,2wIRaa36K2NibZiJYw91X7,Disciples,Jesus Rock (Live),Di Saat Badai - Live,29,363786,False,0.586,0.786,2,-5.958,1,0.038,0.214,0.0,0.309,0.422,95.023,4,dub
32816,6HeKrqik6GxcbdKsk7FRnt,DJ Snake;Malaa,Ring The Alarm,Ring The Alarm,42,215625,True,0.722,0.936,6,-4.404,1,0.178,0.00104,0.0764,0.304,0.118,127.95,4,electronic
27323,5aD7MhpbCHvshc49bx6kYA,Dimension;Grafix,Offender Remixes,Offender - Dimension & Grafix Remix,50,182068,False,0.471,0.98,10,-1.305,0,0.0812,0.00167,0.49,0.255,0.403,173.99,4,drum-and-bass
3439,0S51NLrTscfLemwPv2rjNv,No Doubt,Hits Pop Rock 90's,Just A Girl,1,205946,False,0.635,0.937,2,-2.86,1,0.0452,0.0735,6.95e-05,0.134,0.78,108.003,4,alternative
28896,4x1dynYtUzXgbYvpTo37Uy,Groundation,Upon The Bridge,Down,26,255586,False,0.796,0.454,9,-8.518,0,0.109,0.0843,0.000617,0.113,0.467,109.797,4,dub
95322,3ZyZBgJk3TaCYBr6bFBLfH,Víctor Manuelle,Sólo para Mujeres,Como una Estrella - Edited Version,31,207813,False,0.437,0.898,2,-5.862,0,0.0619,0.146,3.81e-05,0.216,0.901,181.592,4,salsa
63015,5mEqD00bdFcsiVd0MfvEeF,RADWIMPS,Your Name.,Dream lantern,63,131666,False,0.206,0.871,8,-5.751,1,0.419,0.0316,6.55e-05,0.0596,0.125,175.6,3,j-rock
68246,356ry72djzWnoIjOCrLS7h,Wisin & Yandel,Perreo en Halloween,Sexy Movimiento,1,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,latino
90299,1QhmVhpCWt5HpSplRUxdlv,Estela Nuñez,Lo Esencial de Estela Nuñez,Nuestro Amor Es el Más Bello del Mundo,37,195693,False,0.748,0.582,4,-9.801,1,0.0548,0.609,0.000129,0.124,0.917,127.506,4,rock-n-roll
16407,2VMOoFwSgDRJoNq4n3s93u,Mahesh Raghvan,Harry Potter (The Ultimate Indian Theme),Harry Potter (The Ultimate Indian Theme),36,154000,False,0.403,0.775,4,-7.406,0,0.0607,0.671,0.635,0.079,0.207,180.079,3,classical
100333,3qGkFTw5nEDmBn8bgwFN1H,Los Auténticos Decadentes;Panteon Rococo,Los Viejos Vinagres,Los Viejos Vinagres,39,218302,False,0.672,0.839,11,-6.094,0,0.0568,0.0572,2.45e-06,0.171,0.7,120.059,4,ska
58805,4mRuyccI90TUWJKP7qdYvX,Death Grips,The Money Store,Blackjack,46,142000,True,0.532,0.855,4,-3.014,0,0.301,0.259,0.0,0.112,0.534,136.902,4,industrial
