track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,raw_dataset_genre,preview_url,artwork_url
14vExHBkh1prEAN94wZug8,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),"Tonight, Not Again",18,289041,False,0.595,0.805,8,-7.926,1,0.0543,0.0167,1.06e-05,0.0691,0.359,102.44,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/0/e/e/0/0eeaa969886c0aff4eb0d91f39ffc7a9.mp3?hdnea=exp=1785601226~acl=/api/1/1/0/e/e/0/0eeaa969886c0aff4eb0d91f39ffc7a9.mp3*~data=user_id=0,application_id=42~hmac=a098c353a920a71d4db082530c838fe2e48d9dbf68f90134d5f01358763a0c07",https://cdn-images.dzcdn.net/images/cover/8cd8a0abe5e5db02009ffd8ea6b6cf8a/250x250-000000-80-0-0.jpg
0fzCtVM9D5UEwiLqcY8Ouq,Eddie Vedder,Into The Wild (Music For The Motion Picture),Hard Sun,65,322080,False,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/0/8/0/d08f0aaacaeb5638858908e785476a67.mp3?hdnea=exp=1785601226~acl=/api/1/1/d/0/8/0/d08f0aaacaeb5638858908e785476a67.mp3*~data=user_id=0,application_id=42~hmac=6420487775164439345d7ad5e9b8702d6c1ed4f57fc68dc5ebba5df96c0c3c3d",https://cdn-images.dzcdn.net/images/cover/cb6767337e9806f133330c4a7698bdd4/250x250-000000-80-0-0.jpg
6IF2P93LkyW4GqDQu1yS7H,Susie Suh;Robot Koch,Here with Me,Here with Me,55,238971,False,0.582,0.375,1,-13.277,0,0.0329,0.702,0.0631,0.136,0.106,129.909,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/2/d/0/d2d09a808a138526cd309f8f05ea80fa.mp3?hdnea=exp=1785601226~acl=/api/1/1/d/2/d/0/d2d09a808a138526cd309f8f05ea80fa.mp3*~data=user_id=0,application_id=42~hmac=bd4fbb3f140e9f50a9cf1a35c482a4bb8717f747a26d46cff929ee7aba870a7d",https://cdn-images.dzcdn.net/images/cover/587a982d278b689ed7693ea4f160fa11/250x250-000000-80-0-0.jpg
34dnNAUoIPcwnK0RtVMBWZ,Tyler Ward;Lindsey Stirling;Kina Grannis,"Tyler Ward Covers, Vol. 5",The Scientist,47,276575,False,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/8/0/6/0/806b0ab1efa70d70e99f6622a8e274f3.mp3?hdnea=exp=1785601226~acl=/api/1/1/8/0/6/0/806b0ab1efa70d70e99f6622a8e274f3.mp3*~data=user_id=0,application_id=42~hmac=5bb0d206f852bafc71e873365eb78b814487d17f3fba84a4cb74b022853bbdb4",https://cdn-images.dzcdn.net/images/cover/60ce0beca65f5aada73eda3c7a56a809/250x250-000000-80-0-0.jpg
5aDpULK8MbJmHl42kR5KNI,Howie Day,Stop All The World Now,Collide,56,249120,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic,acoustic,,
1fI1TMpz7FVkpoYBhmiywp,Eden Elf;Ren Avel,get better,get better,53,111734,False,0.639,0.201,7,-16.613,0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,4,acoustic,acoustic,,
23Mcmg5O8rBKAOzxvrTjnD,Kitri,Hikare Inochi,Sympathy,49,210760,False,0.69,0.423,2,-9.194,0,0.0294,0.883,0.0123,0.111,0.59,130.121,4,acoustic,acoustic,,
0gVbkmFqq5fIkXtJJ3UTfM,Boyce Avenue;Rachel Grae,Let It Go,Let It Go,51,255688,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,acoustic,acoustic,,
00DuOxungwHwVUX2m37P0P,Chord Overstreet,What You Need,What You Need,53,181786,False,0.519,0.264,0,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,4,acoustic,acoustic,,
2lFlveK1y13WWp3vnQtrr3,Five For Fighting,The Battle for Everything,100 Years,66,244600,False,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4,acoustic,acoustic,,
2WD93lsfJonaKtrQtpLB2R,Andrew Belle,Nightshade,You're the Sea,56,174546,False,0.573,0.624,1,-9.076,0,0.0324,0.471,0.117,0.114,0.529,161.025,4,acoustic,acoustic,,
7njTGO45SkaBTNu35t2Yq0,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 1",No Direction,47,234330,False,0.654,0.821,7,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,4,acoustic,acoustic,,
6ivkBaxvclVhwZDE2uwldj,Cary Brothers,Under Control,Belong,51,255600,False,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,acoustic,acoustic,,
6Cvti10W0AzmzG9D1tpuKp,The Mayries,As It Was,As It Was,55,176542,False,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323,80.721,4,acoustic,acoustic,,
03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60,243494,False,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,4,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/63/7d/21/637d21cb-2e4b-a845-bd85-fb327e04464a/mzaf_14367811252980822947.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/f8/ac/ec/f8acec21-40e2-fa91-fe61-1be3cbc1467a/mzi.jokpbtnf.jpg/100x100bb.jpg
5RO0MNa5hBKIM4OcjygadU,Joseph Sullinger,Chi Mai,Chi Mai,40,188695,False,0.739,0.287,6,-14.007,0,0.059,0.969,0.961,0.111,0.557,80.64,4,acoustic,acoustic,,
78TKtlSLWK8pZAKKW3MyQL,A Great Big World;Christina Aguilera,Say Something,Say Something,58,229400,False,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,3,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/61/59/6d/61596d88-b3fd-bcf0-2572-f805d976d291/mzaf_5012302252314646019.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f4/19/56/f41956df-120e-321f-a1cb-626b48c14ab6/886444314022.jpg/100x100bb.jpg
1esE8j1nVyzEQ5rVhYXoJT,Parachute,Parachute,Had It All,55,216853,False,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,acoustic,acoustic,,
68Yc9ylRZZPtsuVgtrxcDj,Zack Tabudlo;Yonnyboii,Take Me Back,Take Me Back ft. Yonnyboii,50,149000,False,0.595,0.646,0,-5.495,1,0.0327,0.11,0.0,0.258,0.563,120.049,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/1/2/1/0/121db55ea4a409e889c818095aa91a36.mp3?hdnea=exp=1785601234~acl=/api/1/1/1/2/1/0/121db55ea4a409e889c818095aa91a36.mp3*~data=user_id=0,application_id=42~hmac=62c3d815126748eb4503969c5df6a3bef875de137bce1bfa22b78fb383327c85",https://cdn-images.dzcdn.net/images/cover/719376560763b6f76bf6e090ca0d073c/250x250-000000-80-0-0.jpg
3tjjCCdXSdaVEo4q4y071G,Tobey Rosen,Whole Again (Acoustic Version),Whole Again - Acoustic Version,52,157231,False,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/1/0/6/0/10682d61492345938e6d053b68dc762d.mp3?hdnea=exp=1785601236~acl=/api/1/1/1/0/6/0/10682d61492345938e6d053b68dc762d.mp3*~data=user_id=0,application_id=42~hmac=ee8465af29694372bc5a83f5e97b12e4a80be918c4d006d7f566a298feafe743",https://cdn-images.dzcdn.net/images/cover/607ccc5b1dc5117b2e148cebc16272a1/250x250-000000-80-0-0.jpg
3tob5ofeuvFKKSbOTldenC,The Mayries,Overpass Graffiti,Overpass Graffiti,54,226603,False,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/5/0/0/a50d21679571631ca1c964b1e7fe2a6a.mp3?hdnea=exp=1785601232~acl=/api/1/1/a/5/0/0/a50d21679571631ca1c964b1e7fe2a6a.mp3*~data=user_id=0,application_id=42~hmac=884ec7a7aea04f48ab2f1a2d82ae8a54878246de6a7d45451f764d5d5019ebbd",https://cdn-images.dzcdn.net/images/cover/d16d3570c23ce723b2e6a7f5b243ee51/250x250-000000-80-0-0.jpg
4E6cwWJWZw2zWf7VFbH7wf,Sara Bareilles,Little Voice,Love Song,73,258826,False,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/0/e/1/0/0e19293d45bb42eaf59709017e4ca67d.mp3?hdnea=exp=1785601234~acl=/api/1/1/0/e/1/0/0e19293d45bb42eaf59709017e4ca67d.mp3*~data=user_id=0,application_id=42~hmac=aabbcedfe18d238a25bdf1c81dd7b18acab6fb5c52cc4d7fe08ec5e62d038582",https://cdn-images.dzcdn.net/images/cover/2cbeff6ff69a7b4dc89797ae44604b75/250x250-000000-80-0-0.jpg
3uAdZpIbMTtVXitHVibLMV,Andrew Foy;Renee Foy,Let Her Go,Let Her Go,38,194013,False,0.549,0.291,2,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,Dance,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/8/5/b/0/85b14fb3d5cf9e98e1776717849496b6.mp3?hdnea=exp=1785601232~acl=/api/1/1/8/5/b/0/85b14fb3d5cf9e98e1776717849496b6.mp3*~data=user_id=0,application_id=42~hmac=e865eaf3397d4774859aba167ce905ab4f6206de57ffbc50baf779442cb480e0",https://cdn-images.dzcdn.net/images/cover/e87ac3c9859497e2bf7636cf69dba9af/250x250-000000-80-0-0.jpg
2LC523tbEPFpc1pnikbt5b,Aqualung,Still Life,Brighter Than Sunshine,53,242439,False,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398,72.891,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/3/c/0/d3ce90fd51d82e21e941788e6677d005.mp3?hdnea=exp=1785601229~acl=/api/1/1/d/3/c/0/d3ce90fd51d82e21e941788e6677d005.mp3*~data=user_id=0,application_id=42~hmac=a433bb92fe12ec3a601ff7ba3c721444311e0757b79aea6be981a6f7339be5a9",https://cdn-images.dzcdn.net/images/cover/39fab06f2daa928bffb0d94041d6dfc9/250x250-000000-80-0-0.jpg
3ISLwA96mtx13Wx7K1PPPk,Tyler Ward;Karis;Ray Lorraine,Love Story,Love Story,55,232500,False,0.498,0.12,0,-17.721,1,0.0487,0.851,0.0,0.171,0.338,121.187,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/7/a/0/57a29c09d712dc8615313792c9a2bbe8.mp3?hdnea=exp=1785601234~acl=/api/1/1/5/7/a/0/57a29c09d712dc8615313792c9a2bbe8.mp3*~data=user_id=0,application_id=42~hmac=931dbd6503f21b37122e1a195063b67f561f4e7616bd6f4503ae115b77e3a2ce",https://cdn-images.dzcdn.net/images/cover/a42414bd4705666a7a3a2790a4cca52d/250x250-000000-80-0-0.jpg
7Ca2CkwSqHyr3eCh8IRdjz,Agustín Amigó;Nylonwings,Mujer con Abanico,Mujer con Abanico,41,156787,False,0.769,0.135,5,-12.049,0,0.061,0.986,0.905,0.106,0.471,103.939,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/7/2/c/0/72cc023294d76448b92002c28bc3b0f5.mp3?hdnea=exp=1785601234~acl=/api/1/1/7/2/c/0/72cc023294d76448b92002c28bc3b0f5.mp3*~data=user_id=0,application_id=42~hmac=31b8dfd8d7dd238545cc2ec75d35a2b8d3ca5c7c9206e2632864d1de481a518a",https://cdn-images.dzcdn.net/images/cover/b94c6d41b7ba78cc18e93a1a9555bfdb/250x250-000000-80-0-0.jpg
6ql0ffq6Jvyh9OKqrJCMaP,Amy Stroup,In the Shadows,In the Shadows,46,263823,False,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/0/f/3/0/0f38e8fac0b06a1722616d7e279c07e5.mp3?hdnea=exp=1785601239~acl=/api/1/1/0/f/3/0/0f38e8fac0b06a1722616d7e279c07e5.mp3*~data=user_id=0,application_id=42~hmac=23ac34182ab26df180d921aa96a0e2b25d72d502a5a2878bc7c1acf78eaf181e",https://cdn-images.dzcdn.net/images/cover/4ce95c3581ed885fde1db2bc7b0bfe55/250x250-000000-80-0-0.jpg
1EyvonxK8OGHRV4WDRdArc,Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,Can You Feel the Love Tonight,63,250916,False,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/6/0/c/0/60c0877e2768b36b9fed5bc6e9ec470a.mp3?hdnea=exp=1785601237~acl=/api/1/1/6/0/c/0/60c0877e2768b36b9fed5bc6e9ec470a.mp3*~data=user_id=0,application_id=42~hmac=9da907f64427f44ced1ced31ca31de8c5498a15b452fa486758cca1a6ee6e6f5",https://cdn-images.dzcdn.net/images/cover/6e4591c1a786a6aa0ec89439a6c41074/250x250-000000-80-0-0.jpg
0EKBV6GybPtALXUgWqWrym,Brandi Carlile,The Story,The Story,66,238493,False,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/8/8/1/0/881e3a81d2477e676cd9c90f3075fe15.mp3?hdnea=exp=1785601232~acl=/api/1/1/8/8/1/0/881e3a81d2477e676cd9c90f3075fe15.mp3*~data=user_id=0,application_id=42~hmac=69227f14c59fd194cc4f98d7376e635f06b173ee76ba436e54dbf0b5d7bbc9eb",https://cdn-images.dzcdn.net/images/cover/9f5a321718a4fe9bb254773a92dc7311/250x250-000000-80-0-0.jpg
41A82PidFKhGX5hm1WoaDs,JJ Heller,Better,Better,54,215906,False,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,Infantil,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/5/9/0/d59e7072a905963505758b0250917b9f.mp3?hdnea=exp=1785601232~acl=/api/1/1/d/5/9/0/d59e7072a905963505758b0250917b9f.mp3*~data=user_id=0,application_id=42~hmac=ac8e21bc22c3b45d6e0abe79d820101e612448652bf7b72b86f98d79e403343b",https://cdn-images.dzcdn.net/images/cover/adb34ff99aeebe1842c8890b92696a59/250x250-000000-80-0-0.jpg
5oV8bZaShr2d01FFMHBUPq,Kina Grannis,Iris,Iris,62,181136,False,0.497,0.13,6,-15.571,1,0.0436,0.841,0.0,0.111,0.179,130.769,3,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/6/a/9/0/6a9634730a4968f8daa1bc17c2cf9c23.mp3?hdnea=exp=1785601234~acl=/api/1/1/6/a/9/0/6a9634730a4968f8daa1bc17c2cf9c23.mp3*~data=user_id=0,application_id=42~hmac=477d8ca4afb492d91b4813a881cc3bbc606cf831bb1b62d615a02a61aa1aab53",https://cdn-images.dzcdn.net/images/cover/17fa0fcf989d144fc8afc611400995cf/250x250-000000-80-0-0.jpg
5nMRpGfqQ0tb1TMbqBVK2J,The Mayries,#Acoustic,Rockabye - Acoustic Version,57,157466,False,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/0/c/0/a0c50592a04a5395cbc02746fe7bbd1d.mp3?hdnea=exp=1785601233~acl=/api/1/1/a/0/c/0/a0c50592a04a5395cbc02746fe7bbd1d.mp3*~data=user_id=0,application_id=42~hmac=417ac480f7aeb5953b8d953c3292d7ac19ed6060befd8c316d10a23e0cf77fbf",https://cdn-images.dzcdn.net/images/cover/9a3472a1cf8f74ccec21facc447c5ed5/250x250-000000-80-0-0.jpg
04qDUASuSfVp6fktfsxVej,Caleb Santos;Viva Music Publishing Inc.,I Need You More Today,I Need You More Today,68,233728,False,0.461,0.522,11,-7.513,1,0.043,0.36,0.0,0.123,0.446,157.768,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/b/6/a/0/b6abd15f461d08998cbba16250ced0ec.mp3?hdnea=exp=1785601234~acl=/api/1/1/b/6/a/0/b6abd15f461d08998cbba16250ced0ec.mp3*~data=user_id=0,application_id=42~hmac=3df88a1c338b96318792aa23b2a8870bd8bdcb9fb6691a08c8c056d481018b80",https://cdn-images.dzcdn.net/images/cover/9d1c016d23a3311dcda325bc787a40ae/250x250-000000-80-0-0.jpg
3g61xRaqII8q1wlQDzv550,Boyce Avenue,"Cover Sessions, Vol. 4",Beautiful Soul,62,216612,False,0.483,0.506,9,-6.058,1,0.0347,0.394,0.0,0.0946,0.705,87.337,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/3/d/5/0/3d5099ed3b3e73a988fee91d5d05b721.mp3?hdnea=exp=1785601234~acl=/api/1/1/3/d/5/0/3d5099ed3b3e73a988fee91d5d05b721.mp3*~data=user_id=0,application_id=42~hmac=7b648fe295c7e1a32ad3968eae0f194b8eb091c6031857ea348cf6d73ee80f32",https://cdn-images.dzcdn.net/images/cover/7a772e1dbc5b86f107992aba063632bf/250x250-000000-80-0-0.jpg
3dglCYsVMjPbDlU2CC9Vq7,Jason Mraz,Know.,Let's See What The Night Can Do,53,245186,False,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/9/0/0/d90dc094d268ba8207a38e4e1229f295.mp3?hdnea=exp=1785601234~acl=/api/1/1/d/9/0/0/d90dc094d268ba8207a38e4e1229f295.mp3*~data=user_id=0,application_id=42~hmac=3cad1193005f33a0175740bf153ff233b01915063c645ff21ed928f99643bce6",https://cdn-images.dzcdn.net/images/cover/0d23c122c6166182725f802ef4ac83cc/250x250-000000-80-0-0.jpg
2f4jlGvGi3ZDGogXys5FUp,Rachael Yamagata,Something In the Rain (Music from the Original TV Series),"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",44,219613,False,0.42,0.2,7,-18.827,1,0.0492,0.929,0.49,0.0758,0.164,87.248,4,Filmes/Games,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/4/6/e/0/46e01117d9506d4e7a3555c1d3cf7c32.mp3?hdnea=exp=1785601234~acl=/api/1/1/4/6/e/0/46e01117d9506d4e7a3555c1d3cf7c32.mp3*~data=user_id=0,application_id=42~hmac=f9c4ab257cd16e1cadbafcd52120da6398bbad554f3eb9d3cb79b13fb42f1c22",https://cdn-images.dzcdn.net/images/cover/3d0437bfd01ba01495a350292304d99d/250x250-000000-80-0-0.jpg
3NCg46FWgnANZc9HQHQOQR,Parachute,The Way It Was,Forever And Always,57,248960,False,0.657,0.716,2,-5.675,1,0.0301,0.014,0.0,0.0483,0.435,93.924,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/e/1/0/5e1f39639591d32740520d123637d6cf.mp3?hdnea=exp=1785601234~acl=/api/1/1/5/e/1/0/5e1f39639591d32740520d123637d6cf.mp3*~data=user_id=0,application_id=42~hmac=5d2a69a739758901e45c6f96f7a8d17fb1df17b5c8fb0f04ecbef6f9ff0790fb",https://cdn-images.dzcdn.net/images/cover/0fe870d2c00f1374eaf4c76d9411d6d5/250x250-000000-80-0-0.jpg
0muntSMuAZzcwYBBMZj6sf,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,Fine On The Outside,52,252466,False,0.495,0.185,9,-13.824,1,0.0288,0.692,0.00403,0.109,0.196,101.89,4,Música asiática,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/f/6/5/0/f6534271685454415aa22721c1f97ce1.mp3?hdnea=exp=1785601236~acl=/api/1/1/f/6/5/0/f6534271685454415aa22721c1f97ce1.mp3*~data=user_id=0,application_id=42~hmac=a07fdc87cb232d46d313553aacdd1a3a183a007f2f71b0363cccfa0dd89a58f6",https://cdn-images.dzcdn.net/images/cover/96a0111d957ef3d9bde54add03bc00fb/250x250-000000-80-0-0.jpg
4bXoVtbp6fN8FaSQvGQB41,Chord Overstreet,Tree House Tapes,Tortured Soul,53,246613,False,0.55,0.499,4,-9.502,1,0.0338,0.472,2.26e-06,0.0798,0.144,86.966,1,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/9/9/d/0/99db52687db6ade203cac6198f6d8349.mp3?hdnea=exp=1785601234~acl=/api/1/1/9/9/d/0/99db52687db6ade203cac6198f6d8349.mp3*~data=user_id=0,application_id=42~hmac=1de00c04da0bffb96b7c15a5946da22db56b669aa354130a16a10c5c9404ae15",https://cdn-images.dzcdn.net/images/cover/3f41de85011d04184fa50d0ba5796bb2/250x250-000000-80-0-0.jpg
3FRARAKLpHw3er9ZaTwaHO,JJ Heller,I Believe in You,I Believe in You,53,198786,False,0.534,0.359,0,-9.311,1,0.0296,0.449,1.2e-05,0.331,0.267,131.804,4,acoustic,acoustic,,
2Dzhwe90lhHXVU6lk7Nx0H,Jon Bryant,Cult Classic,At Home,55,226640,False,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/7/1/0/5717a61fad45bcb42d8cee7c07c5ee93.mp3?hdnea=exp=1785601240~acl=/api/1/1/5/7/1/0/5717a61fad45bcb42d8cee7c07c5ee93.mp3*~data=user_id=0,application_id=42~hmac=75475f616395d5c9ae2e58eac22b61295fa7f742769d268ec459996a207ac3c3",https://cdn-images.dzcdn.net/images/cover/35621986c104bc85ab727a32418963b5/250x250-000000-80-0-0.jpg
12niARgkwxGsklcEwh6GlG,Donovan Woods,"Hard Settle, Ain't Troubled","Portland, Maine",66,203869,False,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/9/8/5/0/9858e9e755ca2230f6c8baa1f5c7b368.mp3?hdnea=exp=1785601236~acl=/api/1/1/9/8/5/0/9858e9e755ca2230f6c8baa1f5c7b368.mp3*~data=user_id=0,application_id=42~hmac=6cfbcbaaaef7bc3bd5acc4488e426edbfbdf13adfcc7a60b8aa6d4d3016f595a",https://cdn-images.dzcdn.net/images/cover/3aeae56ad87b4d3f829b11289841a1df/250x250-000000-80-0-0.jpg
0v0pc1lIt5p6EBX7pnfOGF,Ross Copperman,Holding On and Letting Go LP,Holding On and Letting Go,49,317441,False,0.486,0.555,2,-9.466,1,0.0271,0.818,0.00269,0.109,0.0992,77.987,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/f/5/8/0/f585ced295e68ec696467499f2cc8bc8.mp3?hdnea=exp=1785601235~acl=/api/1/1/f/5/8/0/f585ced295e68ec696467499f2cc8bc8.mp3*~data=user_id=0,application_id=42~hmac=b340729797953fe00f35337c9e706ba2e7be00f4f1095d0292cbb6626ae8e894",https://cdn-images.dzcdn.net/images/cover/6ac739c6177d367273d1fa3638260b4f/250x250-000000-80-0-0.jpg
5wQci5VCUjdbKnRD61XYwu,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Flood,60,261640,False,0.577,0.446,6,-11.343,1,0.0313,0.554,0.0782,0.116,0.262,81.005,4,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/1/b/6/0/1b6824c5a4e0bbab2c524a7733756320.mp3?hdnea=exp=1785601235~acl=/api/1/1/1/b/6/0/1b6824c5a4e0bbab2c524a7733756320.mp3*~data=user_id=0,application_id=42~hmac=8b2f5aec1d299a725035878b4b9fba83e44b02bbfa3ecf3c9a3ad959c076ea80",https://cdn-images.dzcdn.net/images/cover/625756f091c7007a9ba953b86a8c40b0/250x250-000000-80-0-0.jpg
0HQnJee8ShSDu2AYwibxst,Angelina Cruz,Hanggang Kailan (Umuwi Ka Na Baby),Hanggang Kailan (Umuwi Ka Na Baby),38,211933,False,0.59,0.407,4,-9.079,1,0.0361,0.861,9.95e-06,0.094,0.276,145.852,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/f/b/0/2fb78be924597b5f9a6ced231d02f756.mp3?hdnea=exp=1785601239~acl=/api/1/1/2/f/b/0/2fb78be924597b5f9a6ced231d02f756.mp3*~data=user_id=0,application_id=42~hmac=0ecadf74c2dbd2ccf83ce9e443f33329ece8936b84e0bfc0620e808143af0296",https://cdn-images.dzcdn.net/images/cover/708f2ac9cdd64b25985e2f3d5ab32a09/250x250-000000-80-0-0.jpg
4VoJCUgNmnqG2qF0peDBkw,Stephen Speaks,No More Doubt,Out of My League,67,218800,False,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,3,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/3/4/f/0/34fa0fdc8fbf3e9285b1f60b9d7e5c9a.mp3?hdnea=exp=1785601235~acl=/api/1/1/3/4/f/0/34fa0fdc8fbf3e9285b1f60b9d7e5c9a.mp3*~data=user_id=0,application_id=42~hmac=7e708e6aae4f3497a1ad1c65cdab01cebca7b77cc89a1a177760951adf044ee3",https://cdn-images.dzcdn.net/images/cover/4241f0fe160855d2a4f240e845e04eec/250x250-000000-80-0-0.jpg
7xLhousIHDxoGgeJNhO4Ye,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,Say Something,57,233266,False,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3,Pop,acoustic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/61/59/6d/61596d88-b3fd-bcf0-2572-f805d976d291/mzaf_5012302252314646019.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f4/19/56/f41956df-120e-321f-a1cb-626b48c14ab6/886444314022.jpg/100x100bb.jpg
1bhpBRCLsVg3p7BWARbaDS,Eddie Vedder,Into The Wild (Music For The Motion Picture),Rise,60,156453,False,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,3,acoustic,acoustic,,
6NSlOEEtWlqvEFrjQsry77,The Weepies;Deb Talan;Steve Tannen,Say I Am You,World Spins Madly On,64,165133,False,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,4,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/a/b/0/2ab3047fd8c34e9db75b8663001a174a.mp3?hdnea=exp=1785601239~acl=/api/1/1/2/a/b/0/2ab3047fd8c34e9db75b8663001a174a.mp3*~data=user_id=0,application_id=42~hmac=d43c74974d719bcc899410e46b841285c1aa51529dcc8ec605363e557c419f9a",https://cdn-images.dzcdn.net/images/cover/69c7916fa2b2c4cf24fc19a7bf3f7262/250x250-000000-80-0-0.jpg
